id~user_id~datetime~text
939957377373212672~326358196~2017-12-10 21:37:56~Wonderful that Twitter is full on #snowday  and we have forgotten about #Brexit  and #trump  and #moaning  for just #Oneday
939545285478567938~1241258612~2017-12-09 18:20:26~"Phase two of #Brexit  negotiations will NOT focus on a future trade agreement between the UK and the EU, but on settling the UK’s withdrawal from the EU
@np_solorzano http:// bit.ly/2B5JRUn  "
939542937440047104~225350241~2017-12-09 18:11:06~# Brexit  talks: Where next for negotiations?: - Brexit talks: Where next for negotiations? BBC…  https:// goo.gl/fb/iSZbY5    #Brexit  #Politics
939388245598785536~859306879~2017-12-09 07:56:25~What the UK-EU #Brexit  deal means for markets  https://www. bloomberg.com/news/videos/20 17-12-08/what-the-u-k-eu-brexit-deal-means-for-markets-video   …  via @bpolitics pic.twitter.com/12T0ReQvV7
939387045646077952~2313099380~2017-12-09 07:51:39~The latest The Diurnal Dave Revue!  https:// paper.li/DavidSalocin/1 410504663?edition_id=673048c0-dcad-11e7-b508-0cc47a0d1609   …  Thanks to @greenwoodls  @zDOTSz  @whit3deer9  #brexit  #fakenews
939180900771942402~751756772281556992~2017-12-08 18:12:30~10 key sentences from the #Brexit  document and what they really mean | The Independent  http://www. independent.co.uk/voices/brexit- deal-theresa-may-dup-juncker-eu-ireland-border-things-to-know-meaning-document-a8098821.html   …
938815313361162240~917659726653030400~2017-12-07 17:59:47~Join the #Brexit  conversation at Killarney Economic Conference . Panel topics include Challenges Brexit poses for business, the legal issues that will arise, how it will shape future politics & the impact it will have on daily life. Book Your Ticket Now:  http:// bit.ly/2BSL66T   pic.twitter.com/yaBxGysxOL
939206987874754561~38817439~2017-12-08 19:56:10~OK this is another way of summarizing the #brexit  outcome...  pic.twitter.com/fdK3tIoB2f
939205072508071937~45436868~2017-12-08 19:48:33~"What just happened? Here we have the clearest exposition of our current #Brexit  position and what will be the results - thank you #FintanOToole 
@fotoole  from the #IrishTimes 
 https://www. irishtimes.com/opinion/fintan -o-toole-ireland-has-just-saved-the-uk-from-the-madness-of-a-hard-brexit-1.3320096   … 
#ScotRef  #IndyRef pic.twitter.com/y4yuq2cDMk"
939202243596902400~798065578548350976~2017-12-08 19:37:19~Is #Brexit  looking like a good deal for Britain, or should it be stopped? Vote now in the @LeedsNews  poll! Let’s make sure our views are counted.   https://www. yorkshirepost.co.uk/news/poll-uk-a grees-first-stage-of-brexit-agreement-with-39billion-bill-but-is-it-a-good-deal-1-8900123   …
939200433037422598~3176060962~2017-12-08 19:30:07~€40bn or €60bn? Totting up the Brexit bill | #Brexit
939200584435019776~23448455~2017-12-08 19:30:43~"Lloyd's renews call for ""sensible"" #Brexit  transition period:

 https://www. law360.com/articles/992830  "
938345289714487296~840034463232974848~2017-12-06 10:52:05~"Daily Briefing:
- EU set May another deadline in #Brexit  talks
- Billionaire Andrej Babis to be new Czech PM
- French rocker Johnny Hallyday dies
 http:// reut.rs/2kpKuS1     http:// ift.tt/2AAoS9v    Reuters"
938038958776356864~4843236069~2017-12-05 14:34:50~"""Why isn't the PM here to update the house? Did @DUPleader  tell her not to come?""

#Brexit  #BrexitTalksQuestion"
937700350123003905~39526707~2017-12-04 16:09:19~We want equality and human rights to be at the heart of society, whatever the #Brexit  outcome. Agree? Then please sign up to support the Scotland Declaration on Human Rights.    https:// humanrightsdeclaration.scot  
937139328177799168~873157152017461248~2017-12-03 03:00:01~Brexit is 11566 hours away. #brexit
936980839686164481~826058894896148481~2017-12-02 16:30:15~Man accurately predicted #Brexit  and #Trump . Has dire warnings for #2018 #ReconsiderNews  via #EducateInspireChange   https:// reconsider.news/2017/12/02/man -accurately-predicted-brexit-trump-winning-elections-dire-warnings-2018/?preview=true   …
936576263803801600~397096895~2017-12-01 13:42:36~If the Brittish want to ensure a frictionless border between Northen Ireland and Ireland after #brexit , perhaps they should just let Ireland reunite and retreat behind their sea borders?
936476589986021376~43061066~2017-12-01 07:06:32~The latest EDGE living!  https:// paper.li/mmichalis/1339 499159?edition_id=c60ad230-d65d-11e7-9bbe-0cc47a0d15fd   …  #howitsmade  #brexit
935910559672885248~735376982~2017-11-29 17:37:20~The European Parliament has commissioned from experts dozens of impact assessments or studies on #Brexit  in 14 broad fields. They are all free & available here   - via @EPinUK http:// ec.smh.re/D3v  
934450102671986688~4474258235~2017-11-25 16:54:00~What do we know about the #citizensrights  and where are they on the Agenda #Brexit  #UK  #EU  Join us for a #discussion  on 6 Dec! Register Now:  https:// buff.ly/2B7XIpJ  
934311306030657536~760443331839004672~2017-11-25 07:42:28~"Twitter has suspended 45 new accounts suspected of spreading propaganda related to Brexit, US President Donald Trump and German Chancellor Angela Merkel
 http:// indianexpress.com/article/techno logy/twitter-suspends-45-suspected-propaganda-accounts-4953777/   …  #Twitter280Characters  #Brexit  #Trump"
934309240222703616~789910831404310529~2017-11-25 07:34:16~Sir Richard Branson is accused of 'motorboating' singer  http:// dailym.ai/2i4FdhY    via  http:// dailym.ai/android      Dickchard Grabsome......the letchy old remainiac always Virgin on the ridiculous! #brexit  #RichardBranson
934044530780844032~22486849~2017-11-24 14:02:24~"The European Union's chief #Brexit  negotiator Michel Barnier says the bloc has ""strong solidarity"" with Ireland -  http://www. newstalk.com/Michel-Barnier -reaffirms-the-EUs-strong-solidarity-with-Ireland-over-Brexit   …"
934043934694797312~873157152017461248~2017-11-24 14:00:02~Brexit is 11771 hours away. #brexit
934040981153792005~221718444~2017-11-24 13:48:18~# US  farmers using double the #antibiotics  of #UK  industry, stoking post-#Brexit  #food  safety fears http:// m.huffingtonpost.co.uk/entry/antibiot ics-us-farmers-brexit_uk_5a12ae25e4b045cf43725e51   …
933427483524943872~161020055~2017-11-22 21:10:28~Does the allocation of several billion pounds to fund #Brexit  achieve any of @PhilipHammondUK 's objectives? Discuss.
933416310154956800~906145987953119232~2017-11-22 20:26:05~"How are #medical  agencies dealing with #brexit  moves?
 https:// buff.ly/2zRBpaB   
#locums  #healthcare  #nhs  #business  #makeyourownlane  #IoT  #digitalhealth  #finance pic.twitter.com/3OBn2cm8Mn"
932692226936922112~957412446~2017-11-20 20:28:50~"# Brexit  flight continues as European Medicines Agency relocates from London to Amsterdam.
 https:// news.sky.com/story/european -medicines-agency-relocates-from-london-to-amsterdam-in-first-brexit-shift-11136182   …"
932237061574352897~15898809~2017-11-19 14:20:10~"A year has passed since the #Brexit  vote

If the #EUref  were held today how would you... by #FranannigansD"
931614191366082560~597292691~2017-11-17 21:05:06~Our first tonight is on #Brexit  #bbcaq pic.twitter.com/aB7Ojt9UYl
931570434432229376~1593295976~2017-11-17 18:11:13~"Government votes that ""animals can’t feel pain or emotions""  https://www. thelondoneconomic.com/news/governmen t-votes-animals-cant-feel-pain-emotions/17/11/   …  via @LondonEconomic  #EUWithdrawalBill  #Brexit"
929408636346085377~724847498460844032~2017-11-11 19:01:01~# BREXIT  - Read the lastest Brexit new on our website - Brexit -  https://www. eu-exit.com/brexit-ministe r-says-basic-eu-deal-likely-even-if-trade-talks-fail/   … pic.twitter.com/ADo2Lk6E6W
929408966966349824~18754728~2017-11-11 19:02:19~4 Business Strategies for Uncertain Times  http:// hubs.ly/H05Qps_0    #Trump  #Brexit  #CEO
929409023610376192~487118986~2017-11-11 19:02:33~# Germany  faces hike in its annual #EU  membership fees after #Brexit   http:// xhne.ws/fdf9b   pic.twitter.com/oJCtnpak4V
929023561574027265~18632200~2017-11-10 17:30:52~Economics lecturer Dr Mark Baimbridge will be talking about #Brexit  on @bcbradio - tune in from 5! #teambradford
928991304104730625~37466739~2017-11-10 15:22:41~City of London Asks For #Bank  #Regulation  Changes In Light Of #Brexit   http:// pymnts.com    #financialservices https:// lnkd.in/eZFMqTN  
925404832848056320~81302916~2017-10-31 17:51:19~# Brexit : Deal or No Deal? What about the #Farmers  and #food_prices ? https:// youtu.be/XuCGiIDfejM  
925374919835373574~824015784783519744~2017-10-31 15:52:28~# Brexit  is incoming! Are you ready? Darren Thompson shares how #OpenText  STP for Securities can help.   http:// bit.ly/2yiOFoF   pic.twitter.com/THt1lSh5KB
923177611366252549~36030115~2017-10-25 15:21:09~European Parliament votes to end visa-free travel for Americans  http://www. independent.co.uk/news/world/eur ope/europe-visa-free-travel-americans-european-parliament-vote-a7609406.html   …  #Brexit  #Brexitreality
922775967793405957~739822350607212545~2017-10-24 12:45:09~"Will UK keep EU #data  laws after #Brexit ? 
 http:// ow.ly/TJYX30fXgXi  "
922572822110666754~254947242~2017-10-23 23:17:56~# EuropeanCouncil  #Day2  #UnitedKingdom  national briefing by @theresa_may /@Number10gov , #British  PM #UK  #EU  #Brexit    https:// youtu.be/161k5yrEdh4  
922436239340593152~786846800342908928~2017-10-23 14:15:12~"Nov 8: Surviving #Brexit  - how to plan to ensure your firm does. 
3 experts advise.
BOOK NOW:  http:// ow.ly/edq530fTOTT   
#StAndrewsBiz pic.twitter.com/ekOXrwmTOv"
921671421499191297~1106158472~2017-10-21 11:36:05~The six tribes of #Brexit   https://www. ft.com/content/61c128 68-b350-11e7-a398-73d59db9e399?imageId=937594ec-b388-11e7-a398-73d59db9e399   …  @FT
921365610520555521~232242473~2017-10-20 15:20:54~today I had lunch with @MichelBarnier  to discuss the latest issues re #Brexit  - full admiration for his skilful handling of negotiations  pic.twitter.com/QdRvy0DC2c
921365253417504768~917809133964922880~2017-10-20 15:19:29~# Brexit 's impact on people: local officials, @EufaFisheries  and @Xunta  gather in Santiago to debate #BrexitReality http:// bit.ly/2gp5Byv  
920615344213020673~874187163327508480~2017-10-18 13:39:36~How do you feel about #brexit ? RT @RTUKnews : LIVE: @theresa_may  holds 1st #PMQs  since #Brexit  talks 'deadlock'  https://www. pscp.tv/w/bLXa1TFQWEVk bWdtTnFyUWV8MVJER2xuZVp5Vmd4TGCjUSq8In2H67yWjzCgl9G5NjMN0AoGUZOyw0YN2SV8   …
920403171532574720~132489589~2017-10-17 23:36:31~The latest Business News!  https:// paper.li/9pt/1337808993 ?edition_id=3c3dcbe0-b383-11e7-af31-002590a5ba2d   …  #metoo  #brexit
920265433965613056~476588950~2017-10-17 14:29:11~Any plans, news on #Brexit  UK #Airlines  & #aviation  consequences @DavidDavisMP  @theresa_may  ? @easyJet  @Ryanair  @British_Airways  @A4Europe https:// twitter.com/business/statu s/920264127729295360   …
914792193537318912~1374378014~2017-10-02 12:00:29~Poland's Europe minister will be one of the speakers at @CER_EU  fringe event today. If you have no idea how to handle #Brexit  come along!  https:// twitter.com/CER_EU/status/ 914754327251607552   …
913788405229735938~353269869~2017-09-29 17:31:47~What do you think will most affect the UK #Retail  market as #Brexit  nears?  https:// twitter.com/MIPIMWorld/sta tus/913771058708275205   …
913786855799353344~28752324~2017-09-29 17:25:38~"UK 25-year plan for #environment  & #farming  : advice from Natural Capital Committee:
 https://www. gov.uk/government/upl oads/system/uploads/attachment_data/file/648142/ncc-advice-on-25-year-environment-plan-170927.pdf   …  #Brexit  #landbouw pic.twitter.com/Utsv9gOVUq"
913786271276961792~558026441~2017-09-29 17:23:19~Considering whether to block all tweets mentioning #Brexit  or #Trump . Both are just sucking the joy out of everything.
912938038434631680~20391803~2017-09-27 09:12:44~Michael Moore talking about challenges of Brexit for the Scottish Borders. #brexit  @TPcharity  @TP_Galashiels pic.twitter.com/HyfvS5cpLX
912628187888316416~76382426~2017-09-26 12:41:30~Doing a TV interview on #Brexit   with @rtvslo  on its impact on #NorthernIreland  at the new @TitanicHotelBel  #trade pic.twitter.com/efF4B7CFm5
912553571387711489~3288470950~2017-09-26 07:45:00~The Prime Minister will meet the president of the European Council in Downing Street later to continue #Brexit  talks #HeartNews pic.twitter.com/9qX8gW4PJk
911232012228448256~766794370519592964~2017-09-22 16:13:36~"BBCNews: Theresa May tells @bbclaurak  ""no deal is still better than a bad deal"" on #Brexit   http:// ift.tt/2yi1jQA     https:// twitter.com/i/web/status/9 11231614117539841   …"
910827031734169601~54902256~2017-09-21 13:24:21~President Bannon to discuss #Brexit  negotiations with PM Johnson this afternoon.
908227656365297664~3514291515~2017-09-14 09:15:21~"Government says it has negotiated ""vital"" exemptions to the new Data Protection Bill -  http:// ow.ly/yHoC30f8TDr    #business  #GDPR  #data  #Brexit"
908060556795490304~26275704~2017-09-13 22:11:22~Very interesting #Brexit  analysis from @AusHCUK  - plenty of opportunities but risks too: https://www. ft.com/content/30d688 52-8e5b-11e7-9580-c651950d3672?segmentid=acee4131-99c2-09d3-a635-873e61754ec6   …
905862808105095169~609069231~2017-09-07 20:38:18~The latest The Global View!  http:// paper.li/f-1391503096?e dition_id=376ca4b0-93da-11e7-9c8f-002590a5ba2d   …  #brexit
905117437850472449~226610612~2017-09-05 19:16:28~# BREXIT  Negotiation 3rd Rnd: #LIVE  Guy Verhofstadt reports to MEPs about last week's 'Round of Clarification' VIDEO  http:// united-europe-news.blogspot.com/2017/09/brexit -negotiation-3rd-round-live-guy.html   … pic.twitter.com/ug6sM1zQTu
902843912661999617~26538913~2017-08-30 12:42:17~We can't wait to talk #Parliament  and #Brexit  in our #webinar  tomorrow afternoon! Send us your questions now via email or using #DeHBrexit ! pic.twitter.com/QqIEOl5R20
902563989162512385~25079221~2017-08-29 18:09:58~Juncker blasts Britain for 'huge' unanswered #Brexit  questions  https:// reut.rs/2glOq47  
901007978484125696~550415486~2017-08-25 11:06:56~Just finished on #Radio4Extra  In The Balance, first broadcast March 1997, is scarily prescient about #brexit .  http://www. bbc.co.uk/programmes/b00 ffl7c/episodes/player   …
900394918853660672~2543955497~2017-08-23 18:30:51~# Brexit  Home Office apologises for letters threatening to deport EU nationals. #100letters
899915784297885696~3014868653~2017-08-22 10:46:57~BBC News - Brokenshire to discuss #Brexit  and Stormont with Irish minister  http://www. bbc.co.uk/news/world-eur ope-41007212   …
897783818341494784~3235220435~2017-08-16 13:35:16~"Theresa May joins in cross-party criticism of Donald Trump speech
#Brexit  #Trump  #UKIP  #FarRight https://www. theguardian.com/us-news/2017/a ug/16/theresa-may-joins-cross-party-criticism-donald-trump-charlottesville-speech   …"
896652819759083520~776837544117989376~2017-08-13 10:41:05~Very interesting. #Brexit  developing story.  https:// twitter.com/RedHotSquirrel /status/896652569359069185   …
894510150693912576~267710601~2017-08-07 12:46:53~Understanding #GDPR  and EU directive - A vital update on the major changes & the impact of #Brexit   http:// bit.ly/2w1oGh1    h/t @mbl_seminars
893089081395163141~49311606~2017-08-03 14:40:04~"The top 10 UK cities for tech innovation  
  https://www. verdict.co.uk/these-are-the- top-10-cities-for-tech-innovation-in-the-uk/   …  #fintech  #brexit   pic.twitter.com/tN62PX4oiB"
893030851440726016~423518593~2017-08-03 10:48:41~London Stock Exchange has set up a unit to guide and advise policy makers on impact of #Brexit  and how to protect London as a financial hub.
892693745606557697~1249415275~2017-08-02 12:29:09~.@Barclays  signs 20 years lease in Dublin Office space! #Brexit  #Banking  #WhyDublin https:// goo.gl/ejVsXE  
891546192529809408~1083566575~2017-07-30 08:29:11~Discussed impact of #Brexit  on #Yorkshire  & #Humber  with @LibDems  Leader @vincecable pic.twitter.com/3LbBETnDrE
891200217038630912~1438007443~2017-07-29 09:34:24~David Davis hits back at #Brussels  saying #Brexit  trade talks will not be delayed after Michael Barnier attacked...  http:// fb.me/6yvm48XPl  
891068685934354432~122683467~2017-07-29 00:51:44~The latest 'The Brexit News Daily!' #Brexit    http:// paper.li/pert0/14679823 09?edition_id=c697d400-73c5-11e7-b326-0cc47a0d15fd   …  #eu
891026126444822529~718105988528750592~2017-07-28 22:02:37~Most popular hashtags among @Europarl_EN  Members today: #Brexit  #EU  #UE  #Turkey  #WolneSądy
890953455707320322~402200818~2017-07-28 17:13:51~looks like 2022 will be again about #brexit
890953764181553152~857885875~2017-07-28 17:15:05~Do we need another Brexit Referendum? The case For and Against... #EUref2  | #Brexit   https://www. pollstation.uk/should_there_b e_a_2nd_eu_referendum   …
890610963568873472~3432051~2017-07-27 18:32:55~We think we've got problems with #Brexit  but they're nothing compared with how the USA is going to sort out the mess Trump is creating.
890466560468541444~68213392~2017-07-27 08:59:06~Govt asks committee to assess impact of cutting EU immigration after #Brexit . Govt wants net migration below 100,000  http://www. bbc.co.uk/news/uk-politi cs-40734504   …
888302846726332417~3037360329~2017-07-21 09:41:17~Happy Friday! Join @WillemMarx  and I on @StreetSignsCNBC  to chat #Brexit  w/ @malloch_brown , @Microsoft  with @ArjunKharpal  & US earnings wrap
888074658544799745~53781633~2017-07-20 18:34:32~UPDATE: Official table published showing where UK and EU agree/disagree on expat rights #Brexit   https:// goo.gl/cMvjM9   pic.twitter.com/bMEgI3ZRwy
887575235519754240~23051551~2017-07-19 09:30:01~UK housing market shrugs off concerns of #Brexit  slowdown  https:// goo.gl/1bfM5M   pic.twitter.com/MVxbZqZObx
887058898229886976~1260473827~2017-07-17 23:18:16~The latest USA Talk Network!  http:// paper.li/f-1407255524?e dition_id=7149cc30-6b35-11e7-b16d-0cc47a0d164b   …  #brexit
886899385879154689~22954137~2017-07-17 12:44:26~Article in @guardian  references our study w/ @policyatkings  & @CamPubPolSRI  showing what sort of #Brexit  Brits want  https://www. rand.org/randeurope/res earch/projects/brexit-preferences.html   … https:// twitter.com/guardian/statu s/886869724738596865   …
885853675603861504~15071593~2017-07-14 15:29:09~And so it begins...EasyJet picks Austrian base for post-Brexit plan #brexit   http://www. bbc.co.uk/news/business- 40604375   …
885251249683222528~735583663858036736~2017-07-12 23:35:19~Update on #brexit  #eupol  #svpol https:// twitter.com/eu_commission/ status/885151655259512833   …
885040573358505984~161242354~2017-07-12 09:38:10~Danny McCoy will be in Brussels today to launch our #Brexit  doc. He will discuss how to secure a prosperous & competitive future for Europe  pic.twitter.com/WxSKbxNqey
885039895500161025~3235220435~2017-07-12 09:35:28~"Donald Trump Jr faces calls to testify before Senate over Russia meeting via @guardian 
#Brexit  #Trump http:// bit.ly/2tFt8ml  "
884684638672887808~437619108~2017-07-11 10:03:49~Quick check to see how #Brexit  is going...  pic.twitter.com/DKfxh3PWog
883807595265495040~318309017~2017-07-08 23:58:45~The Cabinet will split over #Brexit  – then anything can happen  http://www. independent.co.uk/voices/theresa -may-philip-hammond-david-davis-brexit-split-a7830286.html   …
883232893593677824~558809089~2017-07-07 09:55:06~Have you read our latest blog post? What impact will #Brexit  have on UK #law ? https:// ogarras.com/brexit-and-the -law-criminal-defence-solicitors/   …
883170002148503552~3235220435~2017-07-07 05:45:11~"World's largest asset manager BlackRock shortlists cities for post Brexit EU hub via @Independent 
#Brexit  #MayDUP http:// ind.pn/2uthLfz  "
882703530074800129~71280219~2017-07-05 22:51:36~European Commission sets out steps towards an EU army  http://www. express.co.uk/news/world/824 697/EU-European-Union-defence-military-strategy-Federica-Mogherini   …  #Brexit
882183256828989440~248401870~2017-07-04 12:24:13~I advise everyone to read this article. #Brexit  #Trump https:// twitter.com/ninjaeconomics /status/882177165109993472   …
882177926258716676~1264359019~2017-07-04 12:03:02~# Survey : What expectations do fishermen & supply chain have of fisheries management post #Brexit ? Share your views:  http:// buff.ly/2txP4kB   pic.twitter.com/TLZOLkdr7l
881415585376210944~2822769166~2017-07-02 09:33:46~"Brexit Begins Bad Pun Breakup Of Eurozone
 http:// dld.bz/eDPjS    #brexit  #europe  #euro  #europeanunion  #pun  #badpun pic.twitter.com/qdhu4hruAV"
880884588289163265~7344572~2017-06-30 22:23:46~Italy forced to bail out two more banks for 5.2bn euros  http://www. bbc.co.uk/news/business- 40400210   …  #EU  effects   #Brexit
880880940809170944~879966859184963584~2017-06-30 22:09:16~I'm working on a blog  to reprise on my perspective since #Brexit , event since, and capture my present position. Up late or tomorrow/Sunday
880792742770692096~194504406~2017-06-30 16:18:48~"Labour Splits Come to the Fore: What Does This Mean for Brexit?
 http:// edl.mn/2sp2H5i    #brexit  #jeremycorbyn pic.twitter.com/EuNRARd5CC"
880345678349729792~68213392~2017-06-29 10:42:20~"Estonia takes rotating presidency of EU on 1 July. Ambassador insists #Brexit  will not overshadow their 6 month: ""Life goes on"" @EU2017EE pic.twitter.com/GRYP9Jz7W9"
880280553332912128~880191487945957376~2017-06-29 06:23:33~Since the Elections, I've called for UK Home Secretary to renew UK's broken relationship with Commonwealth Countries beyond #Brexit  from EU  pic.twitter.com/q6tujm0x17
